id,hall_id,seat_type_id,row_number,seat_number
456fa48a-4330-4119-8d79-e1f7e3fef4bb,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,6,9
ab0307c1-9461-4fa6-9bc2-f4f5e793d480,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,6,10
9b25f2ec-522b-44ea-b929-38823f22c15f,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,6,11
1be87c41-f424-441a-b86b-67f3b49856cc,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,6,12
d7872a7f-4dd8-4691-8493-f04caa59b417,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,7,1
86b571bf-2a1a-4b6b-9cc2-57ef23b4de77,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,7,2
de67d3d2-817f-4749-b062-cab13bf80cb3,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,7,3
1a07e845-4ae4-48cc-be39-9b5d9ddd1158,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,7,4
a7114233-caf8-41df-b7f6-61da0b717e91,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,7,5
cfd70924-9874-4006-934e-ba206a5caf62,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,7,6
4f4647de-cb74-4ab6-9db5-96f986170b34,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,7,7
ab529a98-8912-4c36-b207-c3962050dc7b,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,7,8
bd844909-37ff-4258-9c69-0d060a00bcd4,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,7,9
3c88d22d-71d1-46c4-9203-e8e8f37c5fbe,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,7,10
87fc6e80-5d1f-40f5-b00b-5b5c10728162,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,7,11
a81d52b4-a288-4679-9304-76f51b55e437,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,7,12
4a9e00c5-c9dd-45df-a13c-dab85700f907,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,1
2e310f0d-b158-4dc5-b2ca-9b754e4d90f9,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,8,2
c69d99df-6f83-4e9e-b83f-fe4dcd3a1299,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,3
c6d6006c-95e2-4d7c-94c3-6a8644d46187,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,8,4
75e79f8f-5258-403e-a08a-e0e23fb52046,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,8,5
8e4a851e-36db-4920-a00a-51cef0a40dc0,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,6
af9159e9-7b0c-440c-8a7a-db0b493650ed,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,7
98c60768-1f4d-4d91-9103-1b74f3d53f69,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,8,8
e3021a92-76e4-4b66-938f-9e312bd30a68,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,9
47db82cb-3268-4786-8f9a-06ae634a6f8d,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,8,10
8778eb40-7deb-492e-a109-314dec68db21,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,11
37615772-9fc8-4951-b8cf-887daff7ed5d,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,8,12
bb288f8d-9d9a-4cce-ba8e-96688adbbbfe,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,1
9c0efa9c-3e68-42f7-be27-ab14a42561a0,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,2
a2fc725f-05cf-4e67-917c-dfcce9570b48,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,3
78fae74b-1ed5-48c0-a7b6-00be70786afa,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,4
6c5a73a6-5f06-4fb3-b7af-44d9aa5585e2,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,5
cc00b249-b329-4410-b84a-a4f0c9bb34d3,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,9,6
551a7291-4a54-422f-a563-7be4c121db32,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,7
e87f403c-2db8-48b7-a6d7-e809dd9b03db,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,8
c9411ede-f7bd-4976-8bff-c6af636a2c95,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,9,9
21cf86f0-e831-4a73-946b-4152c5a6fe5b,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,10
981d7eb4-db8b-475d-b97f-1c21c4b5a6c5,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,11
fd7f390c-3a97-4ce2-aee4-5057e6a4392a,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,9,12
9196f417-cb7a-4415-ba06-0c92052bb8a6,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,10,1
1cfce1bc-b833-4bb2-904d-1c0708a46550,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,10,2
57f37e56-d34f-4e31-8c0a-d386c35b65a8,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,10,3
e6b45be1-fef8-4928-875a-0f6326b397e8,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,10,4
6473feef-3d1a-48cb-92c4-4ac04978e41f,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,10,5
51c302d9-22c5-4ceb-ad68-a9ddf46995f5,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,10,6
f4251141-be3c-4e35-bb45-df96d320a12f,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,10,7
03a88e51-065b-4994-ad54-245f18d477e6,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,10,8
6ef88ce5-7d3a-42a6-b39e-b98f56425d59,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,10,9
d18442f4-ac09-40b3-905a-64ce04d41d53,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,10,10
86675083-43bc-4f6b-b7b3-71fef6589835,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,10,11
3ef721d7-e8ea-42dc-8e1a-dfe5dccee2d5,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,11,1
baa4a2e4-5e53-4e6d-942d-3fc1c0af9e95,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,11,2
29abe7c1-1a08-4812-bd12-50b5cdf49722,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,11,3
e4225d6d-5ff0-4ef5-a56e-5be1c91ec616,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,11,4
208b2c8d-84f4-4211-9c19-791a74cfcb0a,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,11,5
bfb82207-bd20-4156-9d10-4dfea6fc0d53,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,11,6
d8d8f56b-c881-4638-8f66-e22289e4a237,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,11,7
69c698e2-c2d9-4f26-8aa5-b40d3dacf50e,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,11,8
3799b27e-2b7f-4be8-98d4-c6562d706ef4,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,11,9
83caa8ac-9149-4734-9776-0102f570ef4f,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,11,10
b98479fa-ae31-401c-b16a-5c6a3ace6be0,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,11,11
2c658b1f-7d7e-4017-b7c8-c5ac70069306,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,12,1
c68e088e-dd98-4cb9-a203-2548e9e24a42,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,12,2
e4cee57b-5974-4871-ba8a-a6a3fd543a13,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,12,3
b670f788-24e6-4b7b-80c6-0582943132c3,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,12,4
67b3aa1d-2412-4d7f-a083-5b03b797ea75,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,12,5
69887e99-e95d-4675-a01c-d2ab121582eb,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,12,6
d2daa667-c88f-4b9b-af84-6ec932f1f23e,9174df91-bbab-4a3a-96e4-a815df880a07,febbe127-2135-4fc4-a056-f6cd1fb27f6c,12,7
cd53d82e-7614-4a59-b25e-876a9533a663,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,12,8
108aac46-d148-40ba-974c-41e0b018a8c4,9174df91-bbab-4a3a-96e4-a815df880a07,d26e87e0-0087-41c6-8065-6aad5d978a3e,12,9
e70b5ba3-054d-4a5a-9233-b6ef56a7de2f,9174df91-bbab-4a3a-96e4-a815df880a07,28c21e10-d600-4572-94bb-34a6a64dc5f0,12,10
0c46c9ff-3442-45a6-bab1-b3613d662516,9174df91-bbab-4a3a-96e4-a815df880a07,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,12,11
caf06b77-8ee0-4e77-ac13-60c414b7b08a,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,1,1
91384d23-b845-47c5-9b98-e374783a7dc8,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,1,2
8b936b9d-fb89-4bcc-9541-649b12f3cbd1,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,1,3
6462064a-80a2-4327-b646-89f508dba40e,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,1,4
40440869-f37c-402f-b0aa-249207ca5713,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,1,5
9525ba5d-ef2b-43df-bf15-77ee650994d1,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,1,6
b92d26ff-4782-48ab-9d6b-cc17cab03425,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,1,7
5d5c97c2-fb0b-49d7-a92f-b5c22101c5eb,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,1,8
7115a230-035c-48da-b43e-d20d4a1b12d7,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,2,1
c6bb4a72-8af7-4b38-89c8-39cd846cc08f,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,2,2
5b896284-6f28-4a86-b026-a88718d3e13f,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,2,3
9718c0ed-75b7-49ba-9836-8d8a89e4daea,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,2,4
9aa2599d-e076-4fcd-a864-45dbb0b4a8a6,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,2,5
81f93c49-5af5-446b-9ec6-c2c41ba652d4,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,2,6
85c24657-614f-42a8-8943-81b418fcabc4,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,2,7
18de8d2f-ae09-499e-a9ea-5ed88b3de5ed,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,3,1
006439d9-7ca4-4422-b242-b2180a8930bb,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,3,2
b077b642-0a3b-412d-98be-82d05226bea1,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,3,3
14aeddde-0676-4b89-9a8a-4281cd365657,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,3,4
a7bafb8f-74d9-4206-ab20-09d6c6c83d52,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,3,5
a003b762-6780-431f-ab79-1b0ac9f846eb,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,3,6
1b7869a4-2ed2-46c7-8f0d-e2e028e8a5d7,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,3,7
c9040547-46c7-4ec9-a1be-2d1c16435528,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,4,1
af4553dc-34fd-49ec-87ba-4a7b74c18c49,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,4,2
15291dfc-91a0-47c9-bdb1-5551150cdb1f,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,4,3
ec465236-2faa-4c0b-93cb-976245b40261,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,4,4
31927900-4f45-4adb-b7e8-2706c045be27,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,4,5
8ae0f4b3-90cf-49eb-b30f-a17ada6bf7ca,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,4,6
e9ed468d-f45f-4143-8038-a3d0de8f5610,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,4,7
8f887de0-aeee-4553-b767-c82541b62b8d,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,5,1
501270ab-fd6b-4160-9a50-59047525ecad,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,5,2
cab16e8b-06d0-4396-9387-e7fe6eb43cb5,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,5,3
634644a1-f87c-493f-8878-eed8786e1fd2,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,5,4
bb4f9b16-efed-41f0-88e4-cf3dc5f00cfe,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,5,5
4d00a102-e918-4756-ab78-1288c1407d79,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,5,6
78c25d46-7300-4c39-9162-081990aff6b9,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,5,7
213e4454-ddf5-47c8-b365-ac581b027365,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,6,1
fdfd8131-0b1c-4abd-998e-d6c59e9c2ff7,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,6,2
a135254d-a33e-466e-a31f-c046414dd6e6,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,6,3
3ab3ebe9-33a3-48fe-9853-7c56c9d10456,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,6,4
2d2c1854-ede1-4d5e-aefa-d3095abed42c,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,6,5
be619fe4-03ac-41d3-84c4-fe0ee54ac065,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,6,6
cdc291d5-b5cb-43a5-a333-5c334519bb7e,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,6,7
099b9f4d-f4f2-4cd3-986c-e177e38ea20c,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,7,1
df85a467-88d8-4f44-b9c3-91966ee239a0,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,7,2
99bc269e-7351-4dcc-ac7f-75feb97e2bf4,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,7,3
7d575069-88b0-4bd6-afc9-4eb6c6ad194b,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,7,4
d7eaa0ee-8b72-4428-bd0d-0388c7e5cbbf,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,7,5
1909c87e-1c44-4461-a544-b8e401263fc2,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,7,6
d87e6f3f-669d-47b0-a6af-2c745a2b3a60,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,7,7
e66d4af6-d34f-4dcb-b4bc-b47736603059,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,8,1
b4a44fae-2883-4c1c-ba1f-c51872fb8173,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,8,2
017fab1a-9b16-4463-91a5-d656b9c8bf79,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,8,3
259db0ea-3a26-43fd-9cf4-7be5e775669d,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,8,4
b0b0f961-e6be-427f-a87b-1a11a60a487e,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,8,5
fcd67353-b325-4735-bcc7-80051a84a10c,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,8,6
3657ca25-be91-4c51-96ff-ad4e152ec6ea,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,8,7
9d3b97d4-f344-4e10-b49d-5fbd7f35e0db,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,9,1
4bb9dc25-821a-401f-8d12-11fe8aeb7fed,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,9,2
98e31f82-2c07-475e-8e14-965d21b458b8,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,9,3
dad59220-ee29-47a0-bd7d-a0069595f760,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,4
5b0c29c0-d5db-4feb-a281-ac2f2dd78b2f,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,9,5
4a68263d-2438-4767-818d-8e1740668803,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,6
c9ab27f4-c57c-490a-8757-99be0eb67b3a,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,9,7
457d3285-1588-435a-a5d8-017c15f515ac,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,10,1
0c460bd9-a359-4242-ac3c-3b478688693c,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,10,2
5a8335b0-6523-4da4-ac72-a643f0c188d3,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,10,3
dbfcdb91-ff5b-47ae-b246-22ed7d1798ac,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,10,4
6949c729-357a-45f3-a08f-ace6f6427e0b,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,10,5
39518f75-1719-48d9-9b95-f55f79608b14,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,10,6
2075ae11-f071-41f2-842f-2830f41560d5,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,10,7
1191cf44-d7ba-436e-be03-34a94ed25d83,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,11,1
58097764-802b-4a69-9c93-0c129c318c63,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,11,2
d626ac9f-3e32-4487-9866-20398361dd8e,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,11,3
975cf1a6-cde4-47c0-9fd6-38027249f08b,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,11,4
5b52559b-ec26-4458-a4a2-f825c3d90978,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,11,5
01a3b5b5-08a6-4c68-bbfa-29ca3971c73c,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,11,6
102412f6-5009-4936-9439-3e65e4537bc3,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,11,7
e33ae59e-7b49-45b3-8bfd-a8e8bfa1e6cb,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,12,1
1d160171-836e-403c-8e1c-3855213d2ea5,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,12,2
0116008c-fd78-4375-ad8d-44ff6af13ccd,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,12,3
ae18ae40-1a66-45cc-8b82-5bbb20e4a3da,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,12,4
dee7bfd1-e818-4383-8086-842b86944f3c,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,12,5
c64d1196-fc2b-4297-8937-b796f5e7c98b,92a96396-ac33-4bb2-a703-f8aa43bff351,28c21e10-d600-4572-94bb-34a6a64dc5f0,12,6
f688db65-9ed2-4073-b5ab-6c5e13f31191,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,12,7
3a679bca-ca63-401f-8c4d-ed86a86aed36,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,13,1
f3d252d8-59d5-4f84-8fe1-c63c1ab515a7,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,13,2
6ae6b2fb-5ece-4921-88c4-9c2189fcb0f6,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,13,3
72313df3-5e88-488e-8791-f2eaa6f76895,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,13,4
369a6e02-1db8-4e20-b6eb-48a195cc5fda,92a96396-ac33-4bb2-a703-f8aa43bff351,0cf4d8de-f712-40b4-bcc8-83abb02ed7e3,13,5
a6105053-df79-44d9-a3ad-8f22e72fff10,92a96396-ac33-4bb2-a703-f8aa43bff351,febbe127-2135-4fc4-a056-f6cd1fb27f6c,13,6
8d2f6774-dea6-4e49-ac63-56922f34c82a,92a96396-ac33-4bb2-a703-f8aa43bff351,d26e87e0-0087-41c6-8065-6aad5d978a3e,13,7
